ticker,shortName,sector,industry,rank,score_FINAL_adj,rating,data_completeness,score_valuation,score_profitability,score_growth,score_financial,score_momentum,score_fundamental_momentum,score_income,revenue_trend,ebitda_trend,margin_trend,debt_trend,fcf_trend,earnings_consistency,revenue_r2,ebitda_r2,revenue_cagr,ebitda_cagr,revenue_qoq,ebitda_qoq,revenue_accel,margin_accel,lastPrice,priceVs50dMA,priceVs200dMA,priceVs52wHigh,priceVs52wLow,position52w,beta,marketCap,dividendYield,liquidity_flag,trailingPE,forwardPE,priceToBook,enterpriseToEbitda,returnOnEquity,profitMargins,operatingMargins,revenueGrowth,earningsGrowth,debtToEquity,currentRatio,freeCashflow
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,321,4.513476614420062,Débil,89.7,7.431818181818182,0.36363636363636365,3.5,5.909090909090909,4.0,4.71909090909091,9.818181818181818,0.015090217807252039,0.021475945828906405,0.006306097103889989,0.020454675076310113,0.13344762526548004,,0.9875752567781676,0.9560920255525147,0.06231445736512886,0.09000933946366318,-0.00566946234384221,-0.04567009260721589,,,35.69499969482422,-0.0837427627402183,-0.06758233082674936,-0.2896517473666822,0.21992480160028083,0.3065745447748555,0.883,18902996992.0,5.43,False,18.804918,11.872727,1.3075571,6.918,-0.16479,-0.14205,0.02298,-0.022,0.092,68.509,1.098,1646499968.0
INTU,Intuit Inc.,Technology,Software - Application,410,4.091979131213614,Débil,89.7,7.597402597402597,4.402597402597403,3.1818181818181817,5.7142857142857135,1.487012987012987,2.267532467532468,8.051948051948052,0.03185104740516751,0.057471868949147874,-0.013446449388481965,0.09817392990112667,0.1005111191215441,,0.9852732696330417,0.9889258013533202,0.13625147985805164,0.25776212193854575,0.02499401749094794,0.0684867508215763,,,314.5,-0.026140916944838444,-0.2437656957692237,-0.5539513246723776,0.24386964087960772,0.13634353440650981,0.976,84047060992.0,1.74,False,19.118845,11.501195,4.504254,12.591,0.23596,0.21289,0.17638999,0.137,-0.014,44.34,1.507,6353625088.0
INTC,Intel Corporation,Technology,Semiconductors,200,4.9599960591133,Débil,89.7,2.5487012987012982,0.7337662337662337,7.077922077922079,5.7142857142857135,7.597402597402597,6.526623376623377,7.142857142857143,0.1341329854419091,0.1696336061523652,0.08725123366411797,0.023795283850190238,0.0026784903366001587,,0.9937798417789561,0.9989295024888831,0.7028717186469573,0.956450650010132,0.06080392316405668,0.1880908237564819,,,109.83999633789062,0.13002716363471456,0.43634736144904007,-0.22838077739451612,2.8231812160769447,0.7138707651636211,2.231,580837769216.0,1.5350000000000001,False,43.676277,53.286053,6.3298635,32.429,-0.10715,-0.19794,0.12189999,0.254,0.858,48.997,1.604,4866375168.0
IVZ,Invesco Ltd,Financial Services,Asset Management,142,5.173321803713527,Neutral,89.7,5.75,1.0538461538461539,7.346153846153847,5.8076923076923075,7.523076923076924,4.706153846153847,8.153846153846153,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.047039010682148136,0.07615247966254896,,,30.4950008392334,-0.019125339688082277,0.10794420274827554,-0.09402849556644677,0.47532660083373957,0.7563511038670824,1.605,13463535616.0,2.86,False,16.594017,9.328256,1.351549,12.111,-0.0057300003,-0.00934,0.19950001,0.205,0.42,12.056,0.708,1140787456.0
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,215,4.8888220205686626,Débil,89.7,0.9210526315789478,8.263157894736842,7.807017543859649,8.903508771929824,2.122807017543859,4.714035087719299,2.3684210526315788,0.019451694792271483,0.025099829187149703,0.009330299824089037,0.0045345467666636635,0.02253610897088035,,0.9952439880283319,0.9466072456018746,0.08098825420660127,0.10571293560709794,0.04274196779162387,0.07031085855466337,,,385.29998779296875,0.028880178295537684,-0.15675541403755033,-0.3619593498824787,0.1726572352709279,0.20605858048370476,1.465,138055270400.0,0.7,False,44.189217,31.867655,7.505746,31.087,0.17423001,0.28445998,0.33603,0.185,0.265,33.634,4.963,2615200000.0
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,132,5.194817931034483,Neutral,89.7,6.333333333333334,4.733333333333333,7.333333333333334,4.333333333333333,4.466666666666667,4.771666666666668,7.0,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.02466279201926529,0.005253613928586253,,,27.145000457763672,-0.08063454816588644,-0.026162122469172377,-0.1213219675083782,0.11938146217582157,0.4357971485418744,0.831,16035420160.0,4.41,False,24.908257,38.191563,1.7709216,16.384,0.070539996,0.23197001,0.25115,0.101,0.605,94.425,0.43,1168785536.0
IQV,"IQVIA Holdings, Inc.",Healthcare,Diagnostics & Research,362,4.357420931639442,Débil,89.7,2.8508771929824563,5.298245614035087,4.166666666666666,0.5263157894736842,9.350877192982455,4.714035087719299,3.1578947368421053,0.019451694792271483,0.025099829187149703,0.009330299824089037,0.0045345467666636635,0.02253610897088035,,0.9952439880283319,0.9466072456018746,0.08098825420660127,0.10571293560709794,0.02110386851820703,0.015661467844829705,,,268.95001220703125,0.1258923505760754,0.3233036102497411,-0.017910893695454733,0.7407767780390373,0.9589042118640294,1.186,44269170688.0,0.7150000000000001,False,33.451492,18.600254,7.173722,19.21,0.22818,0.08096,0.13027,0.087,-0.006,257.975,0.706,2149750016.0
IRM,Iron Mountain Incorporated (Del,Real Estate,REIT - Specialty,264,4.740696091954024,Débil,89.7,4.041666666666667,3.7666666666666666,7.5,4.166666666666667,6.7,4.771666666666668,2.6666666666666665,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.043767871417377945,0.04133740272562618,,,114.02999877929688,-0.05889907962015217,0.031635266123966055,-0.15332641239013312,0.4662466089661421,0.6371463500140023,1.204,33947052032.0,3.08,False,80.872345,41.79725,-26.500116,20.979,0.078545,0.055359997,0.19059,0.185,0.0915,115.0805,0.726,-436093504.0
JBL,Jabil Inc.,Technology,Electronic Components,470,3.4215808329601436,Débil,89.7,4.2857142857142865,3.4870129870129873,3.961038961038961,1.3961038961038958,3.4155844155844157,4.779220779220781,0.3246753246753247,0.05683803857620076,0.10773810007810213,0.042403435118153955,6.216447174862654e-05,0.0447595655855442,,0.9972040768683221,0.9686443918748547,0.2547803986419861,0.4571519792485952,0.028254775782656092,0.008413967412071482,,,297.3299865722656,-0.07077816566962025,0.002716086868562062,-0.3068100002977977,0.5681961317102617,0.4501315613264765,1.292,31156342784.0,0.11,False,37.16625,17.660223,23.558353,14.073,0.65876,0.02566,0.05211,0.118,0.276,297.136,0.981,1211624960.0
JBHT,"J.B. Hunt Transport Services, I",Industrials,Integrated Freight & Logistics,277,4.677401262748907,Débil,89.7,3.9788732394366195,2.929577464788732,8.732394366197184,6.830985915492958,4.52112676056338,4.701408450704226,1.5492957746478873,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.046736906952016065,0.040175206083485314,,,238.23500061035156,-0.13025303431983315,-0.011211264183831449,-0.20524752932228596,0.8308868783457697,0.637320211096154,1.289,22373824512.0,0.76,False,33.888336,23.72887,6.1178446,14.117,0.18448,0.05311,0.07423,0.194,0.458,38.373,1.255,903028352.0
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,284,4.641470667263771,Débil,89.7,5.681818181818182,4.571428571428572,1.103896103896104,6.396103896103896,4.675324675324675,4.779220779220781,7.467532467532467,0.05683803857620076,0.10773810007810213,0.042403435118153955,6.216447174862654e-05,0.0447595655855442,,0.9972040768683221,0.9686443918748547,0.2547803986419861,0.4571519792485952,0.011388935642612232,0.1948115928441637,,,156.99000549316406,-0.004397384295594442,-0.016357971418279327,-0.18822066552994432,0.29700929852250546,0.4968901934093167,0.564,11006979072.0,1.54,False,22.491405,19.977198,5.360948,15.967,0.24040002,0.19760999,0.22503,0.047,-0.104,3.793,1.167,352223744.0
J,Jacobs Solutions Inc.,Industrials,Engineering & Construction,401,4.1597553181155895,Débil,89.7,3.767605633802817,0.8098591549295775,5.105633802816902,3.943661971830986,8.5,4.701408450704226,2.605633802816901,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.07929226293439309,0.030687822428958317,,,144.02000427246094,0.02342903628021653,0.08334671736973576,-0.14497741467311243,0.362793378808298,0.6108987296440557,0.679,16862922752.0,1.0,False,48.348995,17.445528,5.1697164,18.605,0.07998,0.0238,0.07387,0.345,-0.254,124.734,1.287,645677888.0
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,201,4.95137979431337,Débil,89.7,2.807017543859649,8.140350877192983,3.1578947368421053,4.2105263157894735,6.508771929824561,4.714035087719299,7.192982456140351,0.019451694792271483,0.025099829187149703,0.009330299824089037,0.0045345467666636635,0.02253610897088035,,0.9952439880283319,0.9466072456018746,0.08098825420660127,0.10571293560709794,0.016261667258497217,0.013517814228829706,,,269.7325134277344,0.02586259216336373,0.13323894354585142,-0.04033687897059668,0.5561790424492838,0.8947699408551548,0.235,650094247936.0,2.01,False,31.258402,21.958487,7.645392,19.282,0.25742,0.21482,0.2919,0.066,-0.009,57.709,1.089,16885125120.0
